,BUILDING_BP 트래인스킬 사용여부(0/1),BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_BP2 길이옵셋,BUILDING_BP2 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-BP2-우,BUILDING_Splice Lap-BP2-좌,BUILDING_Splice Lap-BP2-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_멀티롤압력센-BP2-Ch1,BUILDING_멀티롤압력센-BP2-Ch2-우,BUILDING_멀티롤압력센-BP2-Ch2-좌,BUILDING_멀티롤압력센-BP2-Ch3-우,BUILDING_멀티롤압력센-BP2-Ch3-좌,BUILDING_멀티롤압력센-BP2-Ch4-우,BUILDING_멀티롤압력센-BP2-Ch4-좌,BUILDING_멀티롤압력센-BP2-Ch5-우,BUILDING_멀티롤압력센-BP2-Ch5-좌,BUILDING_벨트1 후단팁 위치,BUILDING_벨트2 후단팁 위치,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_사행-선단,BUILDING_재료길이-BP1 Mid_사행-후단,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-BP2 App CV,BUILDING_재료길이-BP2 FrontCV,BUILDING_재료길이-BP2 Mid CV,BUILDING_재료길이-BP2 Mid_사행-선단,BUILDING_재료길이-BP2 Mid_사행-후단,BUILDING_재료길이-BP2 Mid_사행파람,BUILDING_재료길이-BP2 Mid_우 CV,BUILDING_재료길이-BP2 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-BP2,BUILDING_재료옵셋-PA,BUILDING_측정번호-BP1,BUILDING_측정번호-BP2,BUILDING_측정번호-PA,BUILDING_트래드 후단팁 위치,Weight_LWM_STD_WGT,Weight_MRM_WGT,Weight_STD_WGT,Weight_UPM_STD_WGT
73979,0.0,102.0,110.0,0.0,0.0,1952.53,212.69,1961.8,197.83,6.0,27.0,621.18,401.79,405.42,1404.0,592.95,5.7,8.0,5.1,0.0,0.0,0.0,0.9,3.4,5.9,3.4,0.0,1.3,0.0,0.0,1.3,1.1,0.7,1.1,220.0,1983.0,1986.43,252.0,253.58,2.0,0.5,2.3,0.5,2.5,0.5,2.5,0.5,2.5,0.5,2.5,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.67,1638.9,1934.9,1404.8,0.3,0.6,1405.2,1405.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,674.3,1473.8,1415.2,0.0,1403.0,1045.0,0.0,1088.0,-6.78,10.469,10.79,10.737,11.005
73980,0.0,102.0,110.0,0.0,0.0,1950.87,212.89,1961.8,198.12,6.0,27.0,621.19,401.79,404.4,1404.0,593.03,5.0,8.0,5.1,0.0,0.0,0.0,0.9,2.5,5.5,5.7,0.0,2.6,0.0,1.2,0.0,1.1,0.7,1.8,220.0,1983.0,1986.43,252.0,253.58,2.0,0.5,2.2,0.5,2.2,0.5,2.2,0.5,2.2,0.5,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.92,1988.9,1934.9,1404.5,0.0,0.8,1404.0,1404.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,674.3,1463.7,1415.2,0.0,1403.0,1046.0,0.0,1089.0,-6.85,10.469,10.78,10.737,11.005
73981,0.0,102.0,110.0,0.0,0.0,1950.87,212.89,1960.62,198.28,6.0,27.0,621.19,401.79,404.4,1404.0,593.26,4.8,6.9,5.8,0.0,0.0,0.0,0.7,2.7,5.7,5.7,0.0,2.9,0.0,1.2,0.7,1.1,0.7,1.8,220.0,1983.0,1988.92,252.0,253.58,2.0,0.5,2.2,0.5,2.2,0.5,2.2,0.5,2.2,0.5,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.92,1988.9,1934.9,1404.5,0.0,0.9,1404.0,1404.5,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,564.4,1465.2,1415.2,0.0,1404.0,1047.0,0.0,1090.0,-6.85,10.469,10.75,10.737,11.005
73982,0.0,102.0,120.0,0.0,0.0,1950.15,212.21,1960.5,198.28,6.0,27.0,621.2,401.79,403.89,1404.0,593.26,4.8,6.9,5.8,0.0,0.0,0.0,4.5,5.0,6.8,5.7,0.0,2.9,0.0,1.2,0.0,1.1,0.1,1.1,220.0,1983.0,1988.92,252.0,253.81,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.86,1961.9,1934.9,1404.2,0.7,1.1,1404.2,1404.8,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,615.1,1465.2,1415.2,0.0,1404.0,1048.0,0.0,1091.0,-6.7,10.469,10.76,10.737,11.005
73983,0.0,100.0,120.0,0.0,0.0,1952.05,212.17,1960.5,198.11,6.0,27.0,621.2,401.79,403.38,1404.0,592.91,4.6,6.6,5.2,0.0,0.0,0.0,4.7,5.0,6.8,3.4,0.0,1.7,0.0,1.2,0.0,3.7,0.7,4.1,220.0,1983.0,1988.56,252.0,253.81,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.77,1961.9,1934.9,1404.2,0.7,1.1,1404.2,1404.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,615.1,1465.0,1415.2,0.0,1404.0,1049.0,0.0,1092.0,-6.75,10.469,10.78,10.737,11.005
73984,0.0,100.0,120.0,0.0,0.0,1953.04,220.72,1958.96,198.28,6.0,27.0,621.25,401.79,403.38,1404.0,592.91,4.6,7.5,5.2,0.0,0.0,0.0,4.7,4.6,6.3,2.5,0.0,1.3,0.0,1.2,1.0,3.7,2.8,4.1,220.0,1983.0,1986.78,252.0,253.79,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.78,1966.1,1934.9,1405.1,0.5,1.3,1404.6,1405.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,0.8,1464.6,1415.2,0.0,1404.0,1050.0,0.0,1093.0,-6.9,10.469,10.75,10.737,11.005
73985,0.0,100.0,120.0,0.0,0.0,1953.04,220.72,1961.18,198.28,6.0,27.0,621.25,401.79,403.38,1404.0,593.01,6.0,7.5,6.0,0.0,0.0,0.0,4.0,4.6,6.6,3.8,0.0,2.3,0.0,1.2,1.0,3.7,2.8,3.7,220.0,1983.0,1986.78,252.0,253.7,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.78,1966.1,1934.9,1405.1,0.5,1.3,1404.6,1405.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,781.0,1466.5,1415.2,0.0,1404.0,1051.0,0.0,1094.0,-6.9,10.469,10.77,10.737,11.005
73986,0.0,100.0,120.0,0.0,0.0,1952.09,211.65,1961.18,197.99,6.0,27.0,621.19,401.79,403.38,1404.0,593.01,6.0,6.0,6.0,0.0,0.0,0.0,4.3,5.2,6.6,3.8,0.0,2.3,0.0,1.2,1.0,1.8,1.1,1.8,220.0,1983.0,1987.14,252.0,253.6,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.9,1988.2,1934.9,1404.6,0.4,1.1,1404.5,1404.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,781.0,1466.5,1415.2,0.0,1404.0,1052.0,0.0,1095.0,-6.73,10.469,10.79,10.737,11.005
73987,0.0,100.0,120.0,0.0,0.0,1951.77,212.74,1960.06,198.49,6.0,27.0,621.23,401.79,404.4,1404.0,592.98,5.1,6.9,5.1,0.0,0.0,0.0,4.7,5.2,6.4,3.1,0.0,1.7,0.0,0.6,2.3,0.4,-0.5,0.4,220.0,1983.0,1987.14,252.0,253.54,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.9,1988.2,1936.7,1404.5,0.3,1.1,1404.2,1404.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,24.5,1465.8,1415.0,0.0,1404.0,1053.0,0.0,1096.0,-6.73,10.469,10.77,10.737,11.005
73988,0.0,100.0,120.0,0.0,0.0,1959.71,212.74,1960.12,198.49,6.0,27.0,621.23,401.79,403.89,1404.0,593.01,5.1,6.9,5.1,0.0,0.0,0.0,5.2,5.7,8.1,0.0,0.0,1.0,0.6,0.3,2.3,1.1,1.1,1.3,220.0,1983.0,1986.78,252.0,253.42,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.88,1984.6,1936.7,1404.5,0.3,0.8,1404.2,1404.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,908.4,1465.3,1415.0,0.0,1404.0,1054.0,0.0,1097.0,-6.69,10.469,10.79,10.737,11.005
73989,0.0,100.0,120.0,0.0,0.0,1959.71,212.23,1961.57,198.49,6.0,27.0,621.14,401.79,404.4,1404.0,593.17,6.9,7.7,7.3,0.0,0.0,0.0,7.0,5.7,8.1,4.4,0.0,2.9,0.0,0.0,2.3,1.1,1.3,1.3,220.0,1983.0,1985.36,252.0,253.55,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.88,1965.5,1936.7,1404.8,0.3,1.8,1404.0,1405.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,908.4,1465.3,1415.0,0.0,1404.0,1055.0,0.0,1098.0,-6.83,10.469,10.8,10.737,11.005
73990,0.0,100.0,120.0,0.0,0.0,1952.09,212.07,1962.75,198.01,6.0,27.0,621.14,401.79,404.4,1404.0,593.2,6.9,7.7,7.3,0.0,0.0,0.0,7.0,4.1,6.3,4.4,0.0,2.9,0.0,0.0,0.0,1.3,1.3,1.8,220.0,1983.0,1986.07,252.0,253.66,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.81,1966.5,1934.9,1404.8,1.1,1.8,1403.5,1405.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,600.0,1465.8,1415.0,0.0,1404.0,1056.0,0.0,1099.0,-9.05,10.469,10.74,10.737,11.005
73991,0.0,100.0,120.0,0.0,0.0,1952.09,212.73,1964.56,198.12,6.0,27.0,621.2,401.79,404.4,1404.0,593.2,5.3,7.3,5.3,0.0,0.0,0.0,4.3,4.6,6.4,3.1,0.0,1.3,0.0,0.0,0.0,1.3,0.4,1.8,220.0,1983.0,1987.85,252.0,253.66,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.74,1966.7,1934.9,1404.5,1.1,2.0,1403.6,1404.3,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,673.1,1465.8,1415.0,0.0,1404.0,1057.0,0.0,1100.0,-9.05,10.469,10.75,10.737,11.005
73992,0.0,100.0,120.0,0.0,0.0,1952.12,212.73,1964.56,198.12,6.0,27.0,621.2,401.79,405.42,1404.0,593.19,5.1,7.3,4.1,0.0,0.0,0.0,5.6,6.4,8.2,2.2,0.0,0.0,0.0,1.5,1.0,1.3,1.1,1.3,220.0,1983.0,1987.85,252.0,253.7,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.86,1966.7,1934.9,1404.6,0.9,2.0,1404.3,1405.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,673.1,1463.7,1415.0,0.0,1404.0,1058.0,0.0,1101.0,-6.99,10.469,10.72,10.737,11.005
73993,0.0,100.0,120.0,0.0,0.0,1952.12,212.69,1963.85,197.83,6.0,27.0,621.16,401.79,404.4,1404.0,593.19,5.7,7.1,5.9,0.0,0.0,0.0,5.6,6.4,8.2,3.8,0.0,2.3,0.6,1.5,1.0,1.1,1.1,1.3,220.0,1983.0,1987.85,252.0,253.7,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.45,1964.7,1934.9,1405.5,1.0,1.6,1406.1,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,581.6,1466.9,1415.0,0.0,1404.0,1059.0,0.0,1102.0,-6.99,10.469,10.74,10.737,11.005
73994,0.0,100.0,120.0,0.0,0.0,1952.12,212.39,1963.85,197.8,6.0,27.0,621.14,401.79,405.42,1404.0,593.27,5.7,6.2,5.9,0.0,0.0,0.0,6.9,8.2,8.8,3.8,0.0,2.3,0.0,0.0,0.0,1.3,1.1,1.8,220.0,1983.0,1987.85,252.0,253.7,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.69,1987.9,1934.9,1405.5,1.0,1.5,1406.1,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,20.1,1466.9,1415.0,0.0,1404.0,1060.0,0.0,1103.0,-6.99,10.469,10.78,10.737,11.005
73995,0.0,100.0,120.0,0.0,0.0,1950.7,212.39,1963.97,197.82,6.0,27.0,621.21,401.79,405.42,1404.0,593.27,5.7,4.1,4.4,0.0,0.0,0.0,6.9,8.2,8.8,2.5,0.0,1.7,0.0,0.0,0.4,1.3,0.9,1.8,220.0,1983.0,1987.14,252.0,253.57,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.69,1987.9,1934.9,1405.5,0.5,1.5,1404.8,1405.4,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,6.8,1463.1,1415.0,0.0,1404.0,1061.0,0.0,1104.0,-6.92,10.469,10.77,10.737,11.005
73996,0.0,100.0,120.0,0.0,0.0,1951.28,212.02,1963.97,198.38,6.0,27.0,621.21,401.79,406.43,1404.0,593.27,7.1,4.1,5.1,0.0,0.0,0.0,4.5,4.6,5.7,2.5,0.0,1.7,0.0,0.0,0.0,1.1,0.4,0.9,220.0,1983.0,1988.56,252.0,253.39,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.62,1964.3,1936.7,1404.3,0.8,0.8,1404.6,1404.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,6.8,1463.8,1415.0,0.0,1404.0,1062.0,0.0,1105.0,-6.83,10.469,10.7,10.737,11.005
73997,0.0,100.0,120.0,0.0,0.0,1951.28,211.88,1964.68,198.38,6.0,27.0,621.28,401.79,405.42,1404.0,593.34,7.1,9.1,7.3,0.0,0.0,0.0,8.3,6.3,9.3,4.7,0.0,2.9,0.0,0.0,1.3,4.6,0.9,2.8,220.0,1983.0,1988.56,252.0,253.36,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.7,2095.8,1936.7,1404.3,0.8,0.8,1404.6,1404.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,824.0,1466.9,1415.0,0.0,1404.0,1063.0,0.0,1107.0,-8.63,10.469,10.69,10.737,11.005
73998,0.0,100.0,120.0,0.0,0.0,1952.02,212.07,1959.46,198.77,6.0,27.0,621.28,401.79,405.42,1404.0,593.14,5.5,9.1,7.3,0.0,0.0,0.0,8.3,7.3,9.3,4.7,0.0,2.9,0.0,0.0,1.3,4.6,0.9,2.8,220.0,1983.0,1988.21,252.0,253.24,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.7,2095.8,1934.9,1403.3,-0.3,0.7,1403.2,1403.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,824.0,1466.9,1415.0,0.0,1404.0,1064.0,0.0,1108.0,-8.63,10.469,10.72,10.737,11.005
73999,0.0,100.0,120.0,0.0,0.0,1952.02,212.76,1963.61,198.77,6.0,27.0,621.21,401.79,404.4,1404.0,593.2,3.9,8.4,3.9,0.0,0.0,0.0,6.7,7.3,7.7,0.0,0.0,0.0,0.0,0.0,1.3,4.6,1.1,2.8,220.0,1983.0,1988.21,252.0,252.86,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.7,1959.2,1934.9,1403.6,0.0,0.5,1403.5,1405.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,606.2,1464.4,1415.0,0.0,1404.0,1065.0,0.0,1109.0,-7.04,10.469,10.71,10.737,11.005
74000,0.0,100.0,120.0,0.0,0.0,1952.48,212.76,1963.61,198.63,6.0,27.0,621.21,401.79,404.91,1404.0,593.2,5.1,8.4,4.8,0.0,0.0,0.0,5.8,6.3,7.0,3.1,0.0,0.0,0.0,0.0,0.0,1.3,0.7,0.9,220.0,1983.0,1986.78,252.0,252.74,2.5,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.8,2.2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.91,1959.2,1934.9,1405.1,1.0,1.7,1404.8,1405.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,606.2,1465.2,1415.0,0.0,1404.0,1066.0,0.0,1110.0,-7.04,10.469,10.74,10.737,11.005
74001,0.0,100.0,120.0,0.0,0.0,1952.48,212.44,1960.38,197.67,6.0,27.0,622.06,401.79,404.4,1404.0,593.18,7.1,8.2,6.9,0.0,0.0,0.0,6.0,5.5,6.8,3.1,0.0,2.3,1.9,0.0,1.7,-0.2,-0.5,-0.8,220.0,1983.0,1986.78,252.0,252.67,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.91,1988.1,1934.9,1405.2,1.0,1.7,1406.1,1405.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,541.3,1465.8,1415.0,0.0,1404.0,1067.0,0.0,1111.0,-7.08,10.469,10.75,10.737,11.005
74002,0.0,100.0,120.0,0.0,0.0,1953.83,212.44,1960.38,196.38,6.0,27.0,622.06,401.79,405.42,1404.0,593.12,7.1,6.8,6.9,0.0,0.0,0.0,6.7,7.2,8.6,1.9,0.0,2.3,1.9,0.0,1.7,1.1,0.9,0.9,220.0,1983.0,1986.07,252.0,252.46,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.91,1988.1,1934.9,1405.2,0.7,0.2,1406.1,1405.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,684.7,1465.9,1415.0,0.0,1404.0,1068.0,0.0,1112.0,-7.08,10.469,10.71,10.737,11.005
74003,0.0,100.0,120.0,0.0,0.0,1953.83,212.18,1962.43,196.38,6.0,27.0,621.35,401.79,405.42,1404.0,593.11,5.1,3.7,3.9,0.0,0.0,0.0,6.7,7.2,8.6,3.4,0.0,2.0,2.8,0.0,2.0,1.8,0.9,2.2,220.0,1983.0,1985.01,252.0,252.3,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.91,1966.7,1934.9,1404.6,-0.8,-0.4,1404.5,1404.4,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,860.7,1467.2,1415.0,0.0,1404.0,1069.0,0.0,1113.0,-6.9,10.469,10.68,10.737,11.005
74004,0.0,100.0,120.0,0.0,0.0,1953.83,211.68,1962.43,198.79,6.0,27.0,622.31,401.79,404.4,1404.0,593.12,5.1,3.7,3.5,0.0,0.0,0.0,4.9,5.4,6.8,3.4,0.0,2.3,0.0,2.5,0.1,2.2,1.1,2.2,220.0,1983.0,1985.01,252.0,252.28,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.75,1987.2,1934.9,1402.9,-0.8,-1.2,1403.3,1403.5,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,860.7,1467.2,1415.0,0.0,1404.0,1070.0,0.0,1114.0,-7.11,10.469,10.69,10.737,11.005
74005,0.0,100.0,120.0,0.0,0.0,1951.34,211.8,1960.53,198.79,6.0,27.0,622.47,401.79,404.91,1404.0,593.12,6.4,5.3,5.8,0.0,0.0,0.0,4.9,5.4,6.8,4.7,0.0,2.6,0.0,2.5,1.3,2.2,1.1,1.3,220.0,1983.0,1986.07,252.0,252.34,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.75,1990.6,1934.9,1402.3,-0.4,-35.1,1403.3,1404.6,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,7.1,1466.2,1415.0,0.0,1404.0,1071.0,0.0,1115.0,-7.29,10.469,10.67,10.737,11.005
74006,0.0,100.0,120.0,0.0,0.0,1951.93,211.8,1962.78,197.94,6.0,27.0,622.47,401.79,403.38,1404.0,593.07,6.4,8.7,5.8,0.0,0.0,0.0,6.5,5.5,8.6,4.7,0.0,2.6,0.0,0.0,1.3,2.2,2.2,1.8,220.0,1983.0,1987.14,252.0,252.34,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.48,1990.6,1934.9,1404.8,1.0,2.3,1403.9,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,746.3,1466.2,1415.0,0.0,1404.0,1072.0,0.0,1116.0,-7.29,10.469,10.7,10.737,11.005
74007,0.0,100.0,120.0,0.0,0.0,1952.88,211.43,1962.43,198.79,6.0,27.0,621.39,401.79,404.91,1404.0,593.07,7.1,8.7,7.7,0.0,0.0,0.0,6.5,5.5,8.6,3.1,0.0,1.7,0.0,0.0,1.7,2.2,2.2,1.8,220.0,1983.0,1987.85,252.0,252.4,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.86,1988.5,1934.9,1404.8,2.1,2.3,1405.5,1406.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,746.3,1466.1,1415.0,0.0,1404.0,1073.0,0.0,1117.0,-7.21,10.469,10.71,10.737,11.005
74008,0.0,100.0,120.0,0.0,0.0,1952.88,211.65,1962.43,198.79,6.0,27.0,621.18,401.79,404.4,1404.0,592.97,7.1,8.4,7.7,0.0,0.0,0.0,6.5,5.5,7.3,0.0,0.0,0.0,0.0,0.0,1.7,0.9,1.1,0.9,220.0,1983.0,1987.85,252.0,252.43,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.86,1988.5,1934.9,1404.8,2.1,1.8,1405.5,1406.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,539.5,1466.1,1415.0,0.0,1404.0,1074.0,0.0,1118.0,-6.94,10.469,10.73,10.737,11.005
74009,0.0,100.0,120.0,0.0,0.0,1952.85,211.66,1958.13,198.69,6.0,27.0,621.28,401.79,404.4,1404.0,592.93,5.5,8.2,6.0,0.0,0.0,0.0,6.5,5.5,7.3,1.2,0.0,1.3,1.9,0.0,1.3,0.9,1.1,0.9,220.0,1983.0,1986.07,252.0,252.43,2.5,0.8,2.0,0.8,2.2,0.8,2.0,0.8,2.0,0.8,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,-3.57,1963.6,1934.9,1404.5,1.6,1.8,1405.1,1405.4,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,495.7,1466.1,1415.0,0.0,1404.0,1075.0,0.0,1119.0,-7.27,10.469,10.72,10.737,11.005
